"source","target"
"PoloMozart","THEHermanCain"
"AwesomeJon149","EricDBarry"
"talwilliams1","garynew59"
"talwilliams1","garynew59"
"Kris_barb","SignSaveLives"
"ashleyyy_wilson","brandonrabanne"
"DocJMB","nytimeshealth"
"LndFeminism4got","tonychiaroscuro"
"PawBlakNme","Ms_Cake_Vodka"
"konnichiwalucy","_jdantier_"
"Foxypeg","BarackObama"
"buttonista","MalcolmFWinter"
"CollinTheRapper","John2turnt"
"wanderu","bushidoka"
"wazi777","AnnaNLogan"
"ErikSomers2","MatthewDavitt-"
"PamJanson","PamJanson"
"zandrawrap","stephenfry"
"LndFeminism4got","tonychiaroscuro"
"MamaAmala","shirlptp"
"PrepAlameda","LennoxLewis"
"PrepAlameda","VICIOUSortiz"
"dezzatyson","kumuLarry"
"gordyb1872","ofvoid"
"CKL3124","HuffingtonPost"
"DAIKAIJUZ","ilestminuit"
"Clare1305","barmybelle"
"vibora_volando","SteveB347"
"sharonLeMaster","KyraLoveBN"
"WarAgainstABUSE","TheGuardianMH"
"jgarrow","phillyrecovery"
"bchrisphotos","wfyi"
"unclemiseryguts","opaque1"
"Silver_Linings","David_ORussell"
"miss_goodwill","SignSaveLives"
"brrrgrr","wfyi"
"DundeePsych","sepiaxtoned"
"M_AlFadhel99","FatenFraidoon"
"AureliaCotta","kady"
"mikeyagray","BlondieRodge"
"Kristoff1875","lukeavfc"
"TheFalconer2011","AKindOfAlexness"
"CateTX","CateTX"
"sage_b_","piersmorgan"
"dr_priteshshah","ritssssy"
"bheanglas","twoshadesofhope"
"LasVegasLisa","rdevansm"
"HeadCrackinLife","LarryLivermore"
"aaronmash","jimpurtle"
"CallEmGorgeous","oceanheartd"
"wjazmynwm","gfletchervqs"
"ShaunKHarrison","brentsacks"
"Neb_Kheper_U_Re","RafaelONDCP"
"nlblair25","BBCNews"
"KarmicEvolution","GuilfordPeter"
"TimGamble","USArmy_vet"
"PrepAlameda","hollyrpeete"
"albertarabbit","0_Canada"
"Neb_Kheper_U_Re","RafaelONDCP"
"ou1fanjeff","Baker4lfe"
"Nayrue","FoolishReporter"
"elliottwest87","RolfKalb"
"LesMorley","Rina_Syt"
"kevinrobleyland","piersmorgan"
"scarletoctopus","RandomJime"
"NoMoreMyths","sara7133"
"sheloves2go","rolandsmartin"
"jessilynnphilli","steffhann"
"gamerkarson","NRA"
"FredrikSiwmark","steve_mcfc"
"81TakTsukada18","cmdp1980"
"jtinfo","1PTDan"
"freyjalikessoup","GOD_0F_THUNDER"
"baronkatz","WayofRecovery"
"citizen_0000","LilMissRightie"
"actuallygriffin","ktsumpter"
"K_Mowers","64bitwar"
"K_Mowers","64bitwar"
"ghostangel","Mementh"
"JakeStanley2","SarahHuggy"
"K_Mowers","64bitwar"
"sheloves2go","IWashington"
"Benladen","decaytourist"
"ElaineKnuth","RoyBlunt"
"Joshua_Roberts_","InfowarsMag"
"h8mia","kyliebraganza"
"DHfromtheV","DJCLOCKmpls"
"dazlo3500","oliver_golden1"
"MisuPisu58","happyme77"
"JustPlainBill","smrzle"
"alex_b625","etooties"
"_Sun_Shineeee","SFC_Chino"
"abbierevolution","Nabstarrr"
"Dan_Man11","Mitchell_C_22"
"JustPlainBill","smrzle"
"SweetieWalker","keithellison"
"Daniibeke","AlliesNerdySelf"
"DonnieDixon2","gopmommy"
"LiberalSMASH","benshapiro"
"JohnWortham68","NRA"
"IAintMadAtchaa","zaithehuman"
"drmalvord","DrGwenPKeita"
"JVBohan","boshea5"
"ChrisElliott93","AGRazzaq"
"re_super_goo","realDonaldTrump"
"Lrex","aricochet"
"lalaMillions","SweetKeeeks"
"AngeCorstorphin","NatashaOfficial"
"tim3048","1PTDan"
"KnowAKoch","HeyMerrill"
"BlogAddict247","CSN49ers"
"KyleFlynn9","calvinhayes_"
"redauerbach","UTsandiego"
"Evilpa","keithellison"
"TBJ_soldier","DewNO"
"chanelstache","beigecardigan"
"eSCKWID","megbertapelle"
"BecciCath","kch888"
"SaskiaMurphy","Ducado1"
"f42sh","CamAndCompany"
"nrfitchett4","CKlosterman"
"lilyorit","theliz13"
"PrepAlameda","JessicaSimpson"
"PrepAlameda","RevRunWisdom"
"PrepAlameda","aplusk"
"PrepAlameda","MARLONLWAYANS"
"PrepAlameda","UncleRUSH"
"BadGirlWendy","DebsaKittyCat"
"PrepAlameda","FirstLadyJakes"
"PrepAlameda","common"
"PrepAlameda","MissRavenSymone"
"PrepAlameda","katiecouric"
"thenextfamily","andersoncooper"
"PrepAlameda","missfree"
"PrepAlameda","johncusack"
"PrepAlameda","djkhaled"
"PrepAlameda","NiaVardalos"
"PrepAlameda","ezraklein"
"PrepAlameda","AngelaSimmons"
"PrepAlameda","TheDailyLove"
"Ranirastawoman","Survivor_94"
"SMBUNNEY","elle_trowbridge"
"ADHDAWARE","Prismatic"
"Kelimaggie","TMZ"
"9Carey","RogerHedgecock"
"analuckygirl","Think_Floyed"
"Hollz2012","chicgibson"
"MuqyK","calzocalzo"
"Hollz2012","LynseyPattie"
"M_brooksi","NeverScaredB"
"M_brooksi","NeverScaredB"
"HuajatollaChic","MikeJ500"
"PamBelluck","TalkRadio1210"
"ShyGirlAnon","jayFlint"
"mandakinnz","CHASEin_myDream"
"stonemanwitch","mike579"
"GuyFromQueensNy","ErinBurnett"
"re_super_goo","ParisHilton"
"AdamGDunn","foomeister"
"ron11dot3","piersmorgan"
"Ljennyy","companymagazine"
"foomeister","AdamGDunn"
"sab7136","brittain_george"
"re_super_goo","ParisHilton"
"Drogoteca","esotericPharma"
"WoahItsNiall","CamStyles462"
"AdamGDunn","foomeister"
"ruralteacher","kidshelpphone"
"JohnJ2427","ElizabethEmken"
"katlyndenielle","WhiteGalHolly"
"foomeister","AdamGDunn"
"AdamGDunn","foomeister"
"JohnJ2427","USAlivestrong"
"khalsa_michael","BretEastonEllis"
"Rabnew","StopHarperBot"
"BowerTalk","JayFresh1989"
"andybrk","sqweak"
"ScarletRegina","wusa9"
"ruralteacher","Bell_LetsTalk"
"andybrk","Tyrael"
"AwkwardLoser","pkollar"
"pscully1812","TracyAChambers"
"DeborahBarnum","bullfrogr"
"llr517","deepscotsman"
"RickEisenhuth","C0nservativeGal"
"RBarton68","ElizabethEmken"
"MaeganTrottier","emilyidek"
"BeLemonade","midwestspitfire"
"sheryl_brooks","KevinFrankish"
"lightofblue","lenaloops"
"TPLiberal","ConNewsNow"
"CrossbarHockey","Cameron_Gray"
"WoahItsNiall","buccibaby97"
"SidneyWeich","NicoleArbour"
"WoahItsNiall","WoahItsNiall"
"srafter","AC360"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"srafter","AC360"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"WoahItsNiall","WoahItsNiall"
"GolfSchott","scrivenlking"
"ericasprack","ryanmeili"
"ForSocialWork","Relando_T"
"Estey12","WotherspoonT"
"TheCypressGang","Breitbart"
"sublymonal","michaelsarver1"
"ResearchAtCRI","arevamartin"
"Checkmate11B","dayylin"
"lightofblue","Zohar_7"
"txplume","piersmorgan"
"WoahItsNiall","ItsNiallsBabee"
"TonyToye","Cameron_Gray"
"Lisa_Shinn","Highway_30"
"mbneil","Keeferdog"
"Jaddie","Talkmaster"
"HollyTheNurse1","IrresistableWmn"
"RusherMomsFTW","DJLisaFoxx"
"JayBob10068990","BowerTalk"
"KMCINEDM","speakupcanada"
"lady_hulk4","Saber3Tooth"
"ziamerican","waltreynoIds"
"","SchizophrenicGB"
"bigpicguy","ShyDi47"
"madisonbatts","TwitchyTeam"
"qwizzler22","adamcurry"
"fembot77","dtrekker"
"VictoriaTaft","nytimes"
"KwynnJacobReid","AshleyyRouleau"
"sheryl_brooks","JennValentyne"
"fifiapple","StewartNikki13"
"BellaRimini","RimfireDesigns"
"ProSloth","PSFB_"
"youstupidmiguel","kindgurl017"
"Nella_Hope","DISASTER0L0GY"
"chrisandkirsty1","LennoxLewis"
"jnbradford","tcarmody"
"BirdRylan","kianatou"
"billyscoggins","RCannon74"
"eloiserummaging","RDWaynewright"
"Fried_Kimchi","4jazzcme"
"4jazzcme","Fried_Kimchi"
"GavinSchwier","cluttercleaner"
"MaryBro77801894","PaulStewartII"
"dpaddict462","joerogan"
"RoscoIow","StopSmartMeters"
"sheryl_brooks","JennValentyne"
"tokaikko","wendychi"
"PaulPaquette4","mrdaveyd"
"JamesYontrofsky","mrbenz7"
"MatthewWGR","SC_DougFarrar"
"YouMatterMost","skinnyboi_thin"
"dabstar4","JRDNNNN"
"mel_murrr","RamiTsunami"
"Mike7167","BBCNews"
"Beyond_I_Do","myerman"
"RamiTsunami","mel_murrr"
"111WLVRN111","111WLVRN111"
"Holistic_Hugh","iSmile_ALWAYS_"
"HeardinLondon","AmbushPredator"
"RC_BeNutty","MisssKadie"
"FroudE_smokin1","5WrightStuff"
"AidanMouellic","RenkoStyranka"
"electroboyusa","rover1945"
"ADBPhD","ruthcwhite"
"ThatstonerkiddB","SweetArianakiss"
"10101000101","Gamer_of_Shame"
"Kikmi","matthurstrsa"
"LordManley","Kirat_Raj"
"pistolpete171","_amanduhhhh"
"InvertRainbows","bren_monsta"
"KatyCatLara","AussieKatyCat"
"BarryHingley","HealthyPlace"
"scarletoctopus","hub_jen"
"scarletoctopus","hub_jen"
"scarletoctopus","hub_jen"
"masterwaffle","regeener"
"albertarabbit","PriscillaJudd"
"AidanMouellic","Lapinbun"
"applethebee","rickygervais"
"danbarker","BenBarker_SEO"
"bluntequestrian","NoobEquestrian"
"Dazzlesmileshin","UberFacts"
"francescacross","MindFullUK"
"hennessysnipes","pqpolitics"
"kokosnusskopf_","BadKidMario"
"SOC48","hazburglar"
"IAteTheTV","bronzia88"
"hazburglar","SOC48"
"GeorgeADM_","Maxxxykins"
"dpinsen","karaswisher"
"peterjanelle","davidtreece"
"HerbieGreen","FixedGigha"
"SameiHuda","Steven_Coles_"
"Jacqueline_Czel","ERN_Malleyscrub"
"GianmarcManzion","LionelMedia"
"RCannon74","billyscoggins"
"inhumandoughnut","orgyversykes"
"molcher","juliascheele"
"iancunliffe","osymandus"
"shawnii_lo","_YanniPoo"
"FredFuManchu","StanCollymore"
"blackwillow1","signsavelivesSupport"
"MoJLF","StartingPtCNN"
"j2thejoseph","liltarpon"
"HWStylesPhotog","cnnhealth"
"Neuron_Therapy","margarethodge"
"Risa7777","ABC"
"fxdhxlx_","IqahMonster"
"wood_atwolwood","rickygervais"
"bob_wire_2u","washingtonpost"
"srishti_bali","Marie07xo"
"RCannon74","billyscoggins"
"TheBigBlueBear6","Mattr1873"
"srishti_bali","Marie07xo"
"hafizVe","anipbobo"
"YesYoureRacist","istommydrunk"
"DianJiao","ChuaJulia"
"Iwillbethin15","MattHughes_x"
"_nighthawk69_","KateHolley"
"peterjanelle","davidtreece"
"ziaallfeels","FaithMarzolf"
"rhytonen","ParisParamus"
"inkscrblr","ChrisKnightfilm"
"Kiwigirl2000","CallingOutJE"
"peterjanelle","davidtreece"
"Malzworld872","km_1970"
"redjane7","redjane7"
"Solie_Soles","NashGreekPicnic"
"shawbear76","ProgressiveTex"
"electroboyusa","WendyAlmasy"
"electroboyusa","DoctorMG"
"electroboyusa","drdrew"
"defineliam","Jessica_Stirk"
"nicoleb977","LilMissRightie"
"Valerie_JeanC","MissAngelaDavis"
"expatina","childfreediva"
"BBRFoundation","Silver_Linings"
"Futiledemocracy","Zulfiqaar"
"KawaiiKraken420","Rlane623"
"mtgrove","kesgardner"
"Kel_Long","tori_edgar"
"mhuzzell","svaenj"
"fuzzynoodle","ExLibris_Kate"
"anxioussurvivor","HealthyPlace"
"baronkatz","LittleHeroDoc"
"FaranBari","bleak_life"
"actualjellyfish","corporatewarp"
"Trenai_","NashGreekPicnic"
"ChaseProctorXLI","kesgardner"
"frowninghour","AwardsDaily"
"terileemcclain","terileemcclain"
"sassycunt_","hhhanhan"
"itsyspider","lafinguy"
"RendaNotBrenda","frowninghour"
"lafinguy","itsyspider"
"KylesBeard","tonysousa1"
"babsinblogland","AverageBro"
"bullfrogr","DeborahBarnum"
"itsyspider","lafinguy"
"lafinguy","itsyspider"
"itsyspider","lafinguy"
"itsyspider","lafinguy"
"Jandjsmom1","DrRoz_Brown"
"lafinguy","itsyspider"
"itsyspider","lafinguy"
"ocapmycap","olivia8k"
"ashleydtl","JasMollica"
"ericwolff","TheFix"
"PrepAlameda","yokoono"
"PrepAlameda","PBS"
"PrepAlameda","GwynethPaltrow"
"caulkthewagon","AdamInOakland"
"EileenGranfors","ThereseFowler"
"lafinguy","itsyspider"
"HunsV","nullest"
"itsyspider","lafinguy"
"BHScanner","YanaKM7"
"PrepAlameda","CoryBooker"
"PrepAlameda","drsanjaygupta"
"ZWAP_CANADA","BellMediaPR"
"PrepAlameda","DrPhil"
"Sheri_Hunt","HealthyPlace"
"PrepAlameda","GayleKing"
"Sheri_Hunt","HealthyPlace"
"PrepAlameda","KourtneyKardash"
"Megameggggg","PRussell12"
"MissMollly","meadowgirl"
"PrepAlameda","EstelleDarlings"
"HazziqKhalizan","GhafarNawi"
"PrepAlameda","nfl"
"PrepAlameda","KevinHart4real"
"PrepAlameda","FirstLadyJakes"
"PrepAlameda","EmmittSmith22"
"donbeeman","WretchedManIam"
"snerber","mydoggyruss"
"ilovaussiesheps","TheFix"
"LOLGOP","seanagnew"
"ocapmycap","olivia8k"
"PrepAlameda","IAmSteveHarvey"
"PrepAlameda","jvelezmitchell"
"HPluckrose","miss_c_83"
"Frito_KAL","OriginalOestrus"
"kday9","ShesAllWrite"
"AtlanticCanuck","FiLmstorZ"
"Frito_KAL","OriginalOestrus"
"Kharendos","Frito_KAL"
"SlipOutOfSight","moominbert"
"PrepAlameda","JoyceMeyer"
"Frito_KAL","mahoumelonball"
"ShesAllWrite","kday9"
"PrepAlameda","UncleRUSH"
"PrepAlameda","KatieHeigl"
"sydney_lloyd","katelyncormier"
"24TEX","JonScottFNC"
"HPluckrose","miss_c_83"
"MeloMoods94","mrskimyadawson"
"PamBelluck","WeekdayKUOW"
"3os_knight","mangelakos"
"PrepAlameda","realmikefox"
"PrepAlameda","RachaelRayShow"
"RaymondAMenard","AnnPollakLaw"
"argv0","elotente"
"noellejoyeuse","Obsidian_Dragon"
"patriot1944","RyteWynger"
"HunsV","Pikaoh"
"Goblinius","brendonvbb12"
"NoStylePoints","Lori_writes"
"OchoTex","EMRAnswers"
"PrepAlameda","lynnsheltonfilm"
"PrepAlameda","1Omarion"
"xplrer99","Highway_30"
"PrepAlameda","CoryBooker"
"ariedoz","BillSimmons"
"caycepollard1","TimetoChange"
"PrepAlameda","DeepakChopra"
"HPluckrose","miss_c_83"
"PrepAlameda","IAmSteveHarvey"
"ariedoz","BillSimmons"
"L4UR4SW33D","voiceinthecr0wd"
"Aidank18","embracingautism"
"PrepAlameda","DaRealAmberRose"
"PrepAlameda","idriselba"
"PrepAlameda","MeekMill"
"schmecky_","AwesomeAl_"
"PrepAlameda","ABFalecbaldwin"
"PrepAlameda","officialchilli"
"PrepAlameda","sethmeyers21"
"PrepAlameda","BET"
"PrepAlameda","TheRealMikeEpps"
"PrepAlameda","kanter"
"PrepAlameda","RayJ"
"PrepAlameda","BIRDMAN5STAR"
"PrepAlameda","Notebook"
"PrepAlameda","TichinaArnold"
"PrepAlameda","fatbellybella"
"PrepAlameda","DJDRAMA"
"PrepAlameda","RunningFromCrzy"
"PrepAlameda","RealSway"
"PrepAlameda","THR"
"PrepAlameda","carmeloanthony"
"PrepAlameda","ChrisetteM"
"PrepAlameda","BunBTrillOG"
"PrepAlameda","PsyLifeDoc"
"SydneyMerritt3","seanhannity"
"L4UR4SW33D","voiceinthecr0wd"
"SpontaneSmiley","TeamRickiBW"
"SpontaneSmiley","TeamRickiBW"
"SamWangPhD","marisfessenden"
"PrepAlameda","DwyaneWade"
"SpontaneSmiley","TeamRickiBW"
"PrepAlameda","thejuelzsantana"
"kaitherealthug","sehunsmilk"
"K__Books","StuckInBooks"
"MonyelleMingo","FriendsOfRicki"
"annwax","SpontaneSmiley"
"EileenHart1","_bradleycooper"
"PrepAlameda","SeanKingston"
"PrepAlameda","RickeySmiley"
"PrepAlameda","MGMentalHealth"
"PrepAlameda","ReachOut_AUS"
"PrepAlameda","TheDailyLove"
"CatalinaByrd","mspammajamma"
"PrepAlameda","JordinSparks"
"PrepAlameda","MirandaCosgrove"
"PrepAlameda","Wale"
"ashleebenest","TeamRickiBW"
"PrepAlameda","djkhaled"
"PrepAlameda","MMFlint"
"PrepAlameda","flintoff11"
"mfwselway","archiefolta"
"PrepAlameda","TRINArockstarr"
"PrepAlameda","mindfuleveryday"
"plainmecharlie","gabsrichter"
"AureliaCotta","ST_Phelan"
"SarahInReverse","dreamhoran_"
"pauljmszabo","iPoliticsca"
"umgopher19","EEElverhoy"
"msdestne61","RickiLakeShow"
"PrepAlameda","AngelaSimmons"
"opsimath6","SinghNavdeep"
"PrepAlameda","AngelaSimmons"
"PrepAlameda","KourtneyKardash"
"PrepAlameda","KevinHart4real"
"PrepAlameda","iamwandasykes"
"PrepAlameda","nfl"
"PrepAlameda","katiecouric"
"PrepAlameda","BishopJakes"
"PrepAlameda","jamieoliver"
"PrepAlameda","MarcuscollinsUK"
"PrepAlameda","KatGalaxy"
"papablingbling","RaRapoport"
"PrepAlameda","MTV"
"Chrisa_Hickey","HealthyPlace"
"RaymondAMenard","Beari8it"
"jl_goodman","Justaces"
"2Lilacs","PrepAlameda"
"LovinColleen","LucyBowyer1"
"NadiaMaalouf","mychemicalfart"
"mychemicalfart","NadiaMaalouf"
"chrisrogers83","pmharper"
"terrymaximo","NorthDallas30"
"PrepAlameda","hollyrpeete"
"marvelzombiek","xamuzaran"
"NorthDallas30","terrymaximo"
"amandatbh","soarinri"
"SherLeeLynn","gmarquee"
"KURTspeeds","Manimoewil"
"WeekdayKUOW","PamBelluck"
"thompsonella93","prepalameda"
"AtlanticCanuck","DarthNihilus1"
"PrepAlameda","hollyrpeete"
"nissaaax11","madera_shane"
"laportal","Jenny_D5"
"benerivo7","pistol147"
"PrepAlameda","UncleRUSH"
"HuntingBieber","KidrauhlVans"
"MightyMonika","CollinKCRW"
"scbian","tmbg"
"mattietomasini","Milky_Metzger"
"megandoodah","BipolarBlogger"
"duchessofackney","Lottesometimes"
"TheMacAttack33","pmharper"
"confessionsLA","author_rlbyrd"
"BacklogJourney","SomeIndieGames"
"PrepAlameda","MARLONLWAYANS"
"PrepAlameda","TheDailyLove"
"PrepAlameda","JennyMcCarthy"
"PrepAlameda","NAMI_Radioshow"
"PrepAlameda","BIRDMAN5STAR"
"PrepAlameda","TalibKweli"
"PrepAlameda","ThatKevinSmithPlease"
"terrymaximo","NorthDallas30"
"PrepAlameda","batemanjason"
"aquavitaecoll","LazyKawaii"
"PrepAlameda","Ludacris"
"skinny_isbetter","thinobsessions"
"alex_jones_auth","BellLetsTalk"
"PProeber","rightwingertoo"
"panielle","davidthelazar"
"NickSlezak","ABC"
"OrellanaChris","mcwhirterc"
"stephenstephan","NormaConnors"
"PrepAlameda","yokoono"
"tayloreyking_","BSNstudents"
"MadeInHB","InaMaziarcz"
"BSNstudents","tayloreyking_"
"Silver_Linings","Silver_Linings"
"RaymondAMenard","Briont7"
"PrepAlameda","RAIDERS"
"E_Rossen","PsychTimes"
"PrepAlameda","tommcfly"
"Bearwildered","BarackObama"
"Twin66","anna12061"
"melissaleigh19","BSNstudents"
"Michael__Farkas","NancyPelosi"
"PrepAlameda","UncleRUSH"
"HawkHogan2012","PapiTerra"
"PrepAlameda","nfl"
"PrepAlameda","Kaepernick7"
"FlanneryVaught","DLand91"
"FlanneryVaught","DLand91"
"jaxontyler","BarackObama"
"PrepAlameda","DeepakChopra"
"PrepAlameda","common"
"PrepAlameda","jvelezmitchell"
"PrepAlameda","iamdiddy"
"PrepAlameda","fatbellybella"
"PrepAlameda","IAMANITABAKER"
"BrettPain","jkanarcho"
"PrepAlameda","Author_Carmen"
"PrepAlameda","doctoriansmith"
"PrepAlameda","jayleno"
"PrepAlameda","JennaElfman"
"PrepAlameda","NorahJones"
"PrepAlameda","RyanSeacrest"
"PrepAlameda","SherriEShepherd"
"TIERRAsays","TamekaRaymond"
"oweena29","aussie36"
"PrepAlameda","VH1Classic"
"susana579","KatieCouric"
"PrepAlameda","kanter"
"TheWolfUpstairs","bazecraze"
"PrepAlameda","howiemandel"
"msamysteele","AmyKennedy715"
"PrepAlameda","ariannahuff"
"grayfoxx007","KathrynBruscoBk"
"PrepAlameda","JoyCardinShow"
"PrepAlameda","IAmSteveHarvey"
"TheRealDamany","pmharper"
"BrianCohen144","MRA_Atit"
"polartrailer","globepolitics"
"Blondieathlete","dubbs_wags"
"Tesseraction","LazyKawaii"
"PrepAlameda","Pharrell"
"LizSingerLP","HealthyPlace"
"LizSingerLP","BrainworksRehab"
"PrepAlameda","Ludacris"
"jasonleejones","goldietaylor"
"OneD_F10NA","NeverLetMeGo333"
"thaimperial","goldietaylor"
"PrepAlameda","MMFlint"
"segnoria","goldietaylor"
"RedactedMedic","GolfSchott"
"RaymondAMenard","Briont7"
"as_promised","JasonFebery"
"RaymondAMenard","Beari8it"
"reevo3000","tomill"
"AdamGadberry","espinsegall"
"PrepAlameda","JoyceMeyer"
"Elijacc","hardball"
"PrepAlameda","RitaWilson"
"PrepAlameda","JordinSparks"
"PrepAlameda","MIFVic"
"TheDanTruth","TS357"
"nschim","vooda1"
"egiffels","hardball"
"mariahtippmann","ryancindar"
"_LukeGill","STOPATHEISTS"
"PrepAlameda","georgelopez"
"scarletoctopus","hub_jen"
"Nikzvby","xApexPred"
"BishsBeat","johnholland"
"novanasty","MeleahCox"
"scarletoctopus","hub_jen"
"PrepAlameda","MikeTyson"
"PrepAlameda","GlobalGrind"
"JimRussell10","ABC"
"PrepAlameda","Pharrell"
"PrepAlameda","iamwandasykes"
"St_Jimmy_77","dhughes07"
"PrepAlameda","TheRock"
"eloracnasus","SCNTEXAS"
"NaboCane","acwzywabit"
"eeksta1","eyeambored"
"PrepAlameda","CMilianOfficial"
"thetrudz","DamoneWilliams_"
"Grim_Reaper1066","JasonFebery"
"ravenshaw","kasthomas"
"a_picazo","JasonvanRassel"
"melgotserved","dailyfanboy"
"CulturalSavage","PastorSharp"
"GingerTache","xSiannParkes"
"PrepAlameda","Morethanaperson"
"pelicanus2875","judyAW2011"
"roxasnelson","WaNdErInGsOuLxX"
"judyAW2011","pelicanus2875"
"PrepAlameda","ddlovato"
"PrepAlameda","BetteMidler"
"PrepAlameda","taylorswift13"
"PrepAlameda","yokoono"
"PrepAlameda","aliciakeys"
"PrepAlameda","Clint_Black"
"BacklogJourney","Dave_the_Turnip"
"bipolarvoice","DepressedBmore"
"PrepAlameda","WilliamShatner"
"BacklogJourney","Dave_the_Turnip"
"hashtagcassie","Obey_Sheeran"
"JasonFebery","Grim_Reaper1066"
"Grim_Reaper1066","JasonFebery"
"richardsonad","Highway_30"
"jimni27","donlemoncnn"
"Highway_30","BillSimmons"
"PrepAlameda","djkhaled"
"JimEllisForUSA","nbcwashington"
"lizzydripping","mralbionman"
"mmirzoian","Highway_30"
"tascrip","TheTalk_CBS"
"MacsKid","hardball_chris"
"MarcMadilson","andersoncooper"
"JasonFebery","Grim_Reaper1066"
"gnutelephony","NJPeaceAction"
"boblucasjr","AceofSpadesHQ"
"AnpreciousAnn","loudobbsnews"
"GSD_SteVB","Grim_Reaper1066"
"bookdal","TeresaPezzino"
"kylefarq","victemofacrime"
"torrHL","tminus5"
"_idontloveyou_","AgainstSuicide"
"LisaLisa1908","docpearl110"
"torrHL","tminus5"
"trapdinawrpool","larschristens10"
"AhmedGooner","Akilty2"
"DrAlexMLundquis","MsTerryMcMillan"
"Grim_Reaper1066","JasonFebery"
"DepressedBmore","jooliooliannaaa"
"lucy_spear","lucytheobaldxo"
"canteach","CMHA_NTL"
"_YacqubLoso","OSAPsponsoredme"
"jordanmakenzie","BSNstudents"
"drawingonsand","keysmydick"
"tehNCG","SharkDancing"
"BernardKingIII","brooksbayne"
"souperfan2012","HeidiL_RN"
"LilRedRockChick","stephenfry"
"FreedomsPatriot","HeidiL_RN"
"growejr","jerrywilson2025"
"SteveDesi","HeidiL_RN"
"meL_RN","CLEVENKOTBgirl"
"stephakneeopal","joe_polidoro6"
"ginevra83","GeorgeBludger"
"joe_polidoro6","stephakneeopal"
"GrahamHughesCA","RaymondAMenard"
"fadlnabbouh","lindsayarathoon"
"mdscarpino","DennisInOttawa"
"missADelgado","jennacidalcom"
"jennacidalcom","missADelgado"
"xojdbliciousxo","looveNouis_"
"LadyofYork","GrahamHughesCA"
"mlp_skrillex1","mlp_Patches"
"battleaxe1959","Mystic_Virgo67"
"RichardACheu","nytimeshealth"
"CourtneyCohen","emilystanitz"
"kenberrymedia","kenberrymedia"
"OmgItsRheRhe","tanishaevansx"
"PimpFrisky","Not_Ur_bHiness"
"brooke_marklund","Dr3amComeTru"
"kynamarioc","WeAboveSociety"
"MominJ21","rrabster"
"BrianMerritt","KeepSetting"
"ricanish_406","xoteabellaxo"
"cathyninerfan57","nsy29"
"AmbiguousIntent","ABC"
"ndlaxball2","couerfidele"
"macdade2","jianghomeshi"
"timreynolds75","HowardStern"
"DigistarDBZ","mugennoken"
"justporsha","theSweetGyrl"
"Nateonator","Harveystweeter"
"FlossieMcKnight","VDayToronto"
"missmollie33","thehoopoe"
"macdade2","cbc"
"austincvrlile","austinbuslile"
"golosina__","grifteezy"
"Myhasle","Monctonsnowman"
"Dee_stanton8","heymichelleeeee"
"ChelseaBeach","CTVBC"
"JulianaDullard","Cutto1"
"BOSSS_tea","ALC2LC"
"nsy29","cathyninerfan57"
"BigEasyFF","Reshie79"
"audioxoxo","AR43SoLA"
"aldrdgsatx","KenyaMoore"
"BigEasyFF","Reshie79"
"Reshie79","BigEasyFF"
"BigEasyFF","Reshie79"
"nigletpiglet","ostricharry"
"girlyinthenorth","poptrashmoviee"
"TeemaV","LOL_BigAsh"
"ApipsWGKTA","NasreenWGKTA"
"marksholdice","susannakelley"
"imphoenix1008","usweekly"
"GodDamMartian","danhardymma"
"KaraArdan","pmharper"
"egduteau","Sacerdotus"
"Rowanes","ToddKincannon"
"imphoenix1008","Silver_Linings"
"angiemaxdotcom","WillHam27"
"Cutto1","chrismurphys"
"barbi6976x","sheseemslegit"
"holleywholly","LokiQuotes"
"whiteappleinst","Oprah"
"MrsSlav11","MitchellRAF"
"M3RMANIAC","Ladynaeee"
"jflash05","JustFind18"
"TaraMacca","dashingdan1"
"ASueBarnett","MindzMatter_"
"ade_rachmat_iz","al_seval"
"HairyHighlandr2","BBCRadioScot"
"fowlerkp","MyMHDay"
"Markho23","nytimes"
"LilGypsyOne","Markho23"
"fringbird","nytimes"
"LilGypsyOne","Markho23"
"Markho23","LilGypsyOne"
"blefuscu74","MasterHindsight"
"elise_addlem","bipolarbearnz"
"GSD_SteVB","Grim_Reaper1066"
"GSD_SteVB","Grim_Reaper1066"
"AvaLeeScott","Silver_Linings"
"vacuumcleaner","MentalHealthCop"
"Leannejourno","jodiemarsh"
"yoursecretz","sags024l"
"dh44t","Sunshineonra"
"Bluefinjr","RWwatchMA"
"MissLaurenMoss","SalClayton"
"andreaninoshka","Markho23"
"Lowbiga","nytimes"
"andreaninoshka","Markho23"
"50shadesofALG","Alex__lilley"
"Dogknob1","MrJamesMay"
"ttmerDesh","LanaDaiIy"
"MissLaurenMoss","SalClayton"
"SalClayton","MissLaurenMoss"
"RaymondAMenard","LadyofYork"
